-4.638396194752378854e-01 9.774019662041283363e-01 -1.349722473793392029e-04
-4.633285730664570279e-01 9.670307616884022961e-01 -1.057710928955900298e-02
-4.615736510376750035e-01 9.860839130797010021e-01 8.225449121031890368e-03
-4.606564593314903533e-01 9.657852896425082045e-01 -1.220843649971022245e-02
-4.598908085875175189e-01 9.801975154015187819e-01 2.088635950047554226e-03
-4.584271409496079031e-01 9.587379434471686723e-01 -1.959670123879775697e-02
-4.583270993976157337e-01 9.650684837071695776e-01 -1.328186048898430567e-02
-4.580487765683637358e-01 9.803628136605894161e-01 1.968612358691235360e-03
-4.579753248285947098e-01 9.857904854620561652e-01 7.384665799954104153e-03
-4.568262642029883303e-01 9.803036459522843638e-01 1.713682811899705028e-03
-4.565874671451808364e-01 9.774723104272211582e-01 -1.156482823882405350e-03
-4.543512544976162637e-01 9.759906716747125399e-01 -3.011036955892887768e-03
-4.518571640216465513e-01 9.646519535064949080e-01 -1.478521990367427479e-02
-4.517879611394439721e-01 9.722511040560746221e-01 -7.198442083947086470e-03
-4.480434224457315873e-01 9.755355621598755800e-01 -4.606387709597875232e-03
-4.480287163485275892e-01 9.907159791411214167e-01 1.057122226218915745e-02
-4.477421207139762327e-01 9.836357786442577744e-01 3.436182895684614016e-03
-4.429452788487456827e-01 9.635246058538464720e-01 -1.763040155362733882e-02
-4.429131439106851476e-01 9.844024824262782580e-01 3.240839693947950018e-03
-4.422194390036333633e-01 9.774548054645644246e-01 -3.850822804163165584e-03
-4.418362044945242095e-01 9.746165623967358860e-01 -6.769220003059587577e-03
-4.414490707560208005e-01 9.875839532649223207e-01 6.116762888408678635e-03
-4.398576573992147853e-01 9.921164204242707285e-01 1.030999522495950997e-02
-4.397326097104391485e-01 9.911461923813345010e-01 9.312801191161986306e-03
-4.396479160094362015e-01 9.734595052706811469e-01 -8.392175232226385673e-03
-4.386503728893318410e-01 9.789765140828906587e-01 -3.092123758512145895e-03
-4.377268941181143846e-01 9.855846335080077347e-01 3.312634314035639571e-03
-4.377082018699373078e-01 9.920315914714969985e-01 9.755451271223592249e-03
-4.373467965446454775e-01 9.775646540823439423e-01 -4.791742378452899971e-03
-4.363590907133576557e-01 9.807209951513249369e-01 -1.856589766638171201e-03
-4.351464055170316536e-01 9.717894729372814622e-01 -1.106334974006028225e-02
-4.347954087395079492e-01 9.709711665236271383e-01 -1.196206624080670827e-02
-4.346338424356147589e-01 9.910956160094573919e-01 8.125258223941981064e-03
-4.333479594393100376e-01 9.968307207133008108e-01 1.356240028570823014e-02
-4.323874364077850974e-01 9.827736447814422460e-01 -7.201012158033385331e-04
-4.323316380999984165e-01 9.935422445309470829e-01 1.003532897892024135e-02
-4.318276906145064320e-01 9.872425843858076977e-01 3.616360250476341378e-03
-4.310419836435788188e-01 9.773623493923744299e-01 -6.451197546051242945e-03
-4.305761572539066329e-01 9.875393083476073919e-01 3.613956055084139272e-03
-4.303588518375942584e-01 9.993580631763757660e-01 1.538036566465969188e-02
-4.290677838662265708e-01 9.839328839715505426e-01 -3.582603910995154056e-04
-4.287432722347414016e-01 1.000017019715349509e+00 1.564643655814006162e-02
-4.279156640013266344e-01 9.583768999636699260e-01 -2.619745104089744522e-02
-4.278015910208241568e-01 9.928215936224499272e-01 8.219025043752239273e-03
-4.268040762315563619e-01 9.857211303693595994e-01 8.704706823817121497e-04
-4.265032526699873427e-01 9.819358727343425741e-01 -2.990073504658674001e-03
-4.229417208656688354e-01 9.867509658397062289e-01 9.176077653550230358e-04
-4.210308378091713877e-01 9.664563392536850150e-01 -1.987568914600892911e-02
-4.205934153569704792e-01 9.842505796922131900e-01 -2.196718878375119449e-03
-4.205806310110133950e-01 9.900217994101809804e-01 3.571125715117464024e-03
-4.198851536153248576e-01 1.001413747911530594e+00 1.477894044741516130e-02
-4.193984862428753457e-01 9.815815627037555169e-01 -5.182702182736474358e-03
-4.190807169487478223e-01 9.787641254809955615e-01 -8.084936028931876892e-03
-4.183700179694104238e-01 9.820218977885816214e-01 -5.017570435845365717e-03
-4.182746542532217449e-01 9.962191177401833464e-01 9.154021177020741848e-03
-4.178283325235726542e-01 9.904727998501824393e-01 3.287511096596844578e-03
-4.165359150106167085e-01 9.822379884099832204e-01 -5.297602037670387856e-03
-4.152079839541967798e-01 9.930316157249712283e-01 5.132674331133560940e-03
-4.143417504035694643e-01 9.891085596324251661e-01 9.707754934804038944e-04
-4.123572532361614584e-01 9.983766630329808933e-01 9.686449905328893203e-03
-4.113995703203827681e-01 9.819388119372781665e-01 -7.020530938773523848e-03
-4.108755678839833836e-01 9.858306568152785943e-01 -3.276621465977682182e-03
-4.070093601768678404e-01 9.862918708442866000e-01 -3.921081531321576018e-03
-4.061427151766437982e-01 9.758289123120174047e-01 -1.463514948132118611e-02
-4.060992842105816125e-01 9.934378786459683308e-01 2.961202770645760766e-03
-4.044646861653318215e-01 9.935640099994687002e-01 2.610552721798893149e-03
-4.042854444798382740e-01 9.910571091265590882e-01 5.113456642460889910e-05
-4.034655298045591865e-01 9.889009135049642296e-01 -2.345871333751469411e-03
-4.033235503532803801e-01 9.771348721177203211e-01 -1.415370742050414340e-02
-4.019174192157554115e-01 9.874975271274955002e-01 -4.206453227653590178e-03
-4.016043502866026849e-01 9.883696794947323117e-01 -3.427145165267694860e-03
-4.008219004127840934e-01 9.840066488123100363e-01 -8.022772692216189813e-03
-3.993625214764666698e-01 9.908524317501891110e-01 -1.612857116660091402e-03
-3.989541889893533089e-01 9.966282126245541440e-01 4.040508568145383984e-03
-3.985791715507834843e-01 1.011562162648493857e+00 1.886185901210530105e-02
-3.958903506158336638e-01 9.952580015094305566e-01 1.745778128318389681e-03
-3.957751971916523281e-01 9.961226711813961909e-01 2.575503907227643524e-03
-3.954321596655997473e-01 9.929068843954745871e-01 -7.444591576616721787e-04
-3.945263000433694156e-01 9.747392918322762556e-01 -1.918771215299041460e-02
-3.943353157382560870e-01 9.937200849510443579e-01 -2.651387544921687692e-04
-3.934069696920092785e-01 9.948710104632235707e-01 6.023020994102643976e-04
-3.931230769052561635e-01 1.018987978009449735e+00 2.463242112485286225e-02
-3.902638013224964952e-01 9.933104757022823694e-01 -1.923609647811225188e-03
-3.892794066736843250e-01 9.985535008171094740e-01 3.015473423336124687e-03
-3.890105307865189266e-01 9.952740485892254130e-01 -3.471176970524331119e-04
-3.880803806022721236e-01 9.842223764720942070e-01 -1.168678037619532047e-02
-3.874196095880629853e-01 1.007542312967450782e+00 1.142822814515020644e-02
-3.859042151120666286e-01 1.004104380225980808e+00 7.519330326867741492e-03
-3.852311281307825297e-01 1.004704963464642331e+00 7.910319470430469610e-03
-3.850670029404331673e-01 9.877519121138758074e-01 -9.093874547947388906e-03
-3.836336021145239084e-01 1.011320934895399759e+00 1.402794310936099180e-02
-3.816638090766126812e-01 9.838904378800150674e-01 -1.401851062792280889e-02
-3.797909446293915581e-01 1.004364360374938148e+00 5.868570938002703324e-03
-3.786150605775711053e-01 1.020769242072061322e+00 2.190455625809978671e-02
-3.786135818405935716e-01 9.889597866424957306e-01 -9.905363251306883651e-03
-3.784986236990819375e-01 9.932382517057378735e-01 -5.662977296027719293e-03
-3.781139066630524459e-01 1.000018500654144882e+00 9.965136508764123151e-04
-3.778900859899732012e-01 9.940574957496943753e-01 -5.034756541161992428e-03
-3.737352584354972640e-01 9.848906792431046942e-01 -1.550663431066132657e-02
-3.722865163647651743e-01 1.001537930586904102e+00 6.856297480602733304e-04
-3.719042536337999749e-01 9.903492749758882052e-01 -1.062303713726104985e-02
-3.716057105458747678e-01 1.005801948472963003e+00 4.735924306351816174e-03
-3.692896232598005257e-01 9.925981861988576460e-01 -9.194242342338031226e-03
-3.691263392816501732e-01 1.017342933940884597e+00 1.549934405017539506e-02
-3.684323148727401964e-01 9.942284246399060166e-01 -7.832532923362370628e-03
-3.682712265454380907e-01 9.988907732757142943e-01 -3.220615162056756058e-03
-3.674753272581515740e-01 1.010495596663938844e+00 8.135172173696697193e-03
-3.665200275840562183e-01 9.903503796156829520e-01 -1.230864316433955170e-02
-3.648337108451772393e-01 1.005459752646994387e+00 2.274599346041294122e-03
-3.646459177223144721e-01 1.016315088082075713e+00 1.307142754282428210e-02
-3.635602474432668707e-01 9.875067061915038247e-01 -1.607483234561227561e-02
-3.628902942710009460e-01 1.005636048686468831e+00 1.846338585323042090e-03
-3.607546288824048375e-01 1.007050279238564272e+00 2.598827942484235355e-03
-3.603487452436870964e-01 1.012395096028178898e+00 7.818228717773103090e-03
-3.599759024466823165e-01 9.923224619167811955e-01 -1.236950710878081949e-02
-3.592884719512415836e-01 9.916993502942824668e-01 -1.320456613084276289e-02
-3.580280102390061003e-01 1.010510993433106686e+00 5.219415656168976611e-03
-3.577506313128038240e-01 1.008346558966353612e+00 2.969846732331860462e-03
-3.536260078377508886e-01 1.009139319411157087e+00 2.504928503458765578e-03
-3.525474732937160516e-01 1.010424936517511307e+00 3.464482094969756950e-03
-3.516567990379111386e-01 1.000428515349411462e+00 -6.800247215784907887e-03
-3.511119496675553231e-01 1.009714986563504890e+00 2.322536971610035528e-03
-3.499513353060157428e-01 1.010670688340676637e+00 2.930724732986812742e-03
-3.498309991829583465e-01 1.000632387827194991e+00 -7.143514180263678230e-03
-3.487531712650654425e-01 1.026754737991870892e+00 1.865774511144756634e-02
-3.479751468713518925e-01 1.013066180136110717e+00 4.738329209117875251e-03
-3.478957167777271264e-01 9.964383403104104531e-01 -1.191303497202648651e-02
-3.475839866695825675e-01 1.015009154062392671e+00 6.565536086338297043e-03
-3.420451771646519923e-01 1.000312852710400824e+00 -9.746816702273215435e-03
-3.410918323306464384e-01 1.018203972133407520e+00 7.870846037424520866e-03
-3.404553198868116581e-01 1.022100835405116426e+00 1.158595579007404112e-02
-3.399283650454270056e-01 1.002458017728019790e+00 -8.206823183517104534e-03
-3.377665942175206437e-01 1.020908835726395347e+00 9.633761292443218313e-03
-3.364761274149772330e-01 1.015763224750212190e+00 4.127809269364983089e-03
-3.352936465677041067e-01 1.020183520777974584e+00 8.220601599944900306e-03
-3.351851842705628748e-01 1.030960757909912484e+00 1.896792982653947371e-02
-3.342254598367242480e-01 1.009802617648086098e+00 -2.453881160028704902e-03
-3.340451047042150012e-01 1.004768489360432948e+00 -7.537361643574895867e-03
-3.329580920990501403e-01 1.003706808202554868e+00 -8.895144296255232813e-03
-3.325174177409302434e-01 1.004563222306537940e+00 -8.158102849654383718e-03
-3.323807837116823372e-01 1.011987241293115458e+00 -7.710170941410420019e-04
-3.319857922551365803e-01 1.016276335453377699e+00 3.411519748166438968e-03
-3.302420949124592608e-01 1.016098299467800059e+00 2.766907993300190671e-03
-3.264754850134913289e-01 1.022588949902540456e+00 8.271832490360238321e-03
-3.262384068642562029e-01 1.014508129843033180e+00 1.300189187790701869e-04
-3.258906646659156525e-01 1.029002684918256971e+00 1.453534077157316896e-02
-3.251613727395874509e-01 1.012007018263729519e+00 -2.646568332379560691e-03
-3.251185628240406134e-01 1.041866172725430806e+00 2.720169166589618895e-02
-3.246970576423403587e-01 1.021028194004571121e+00 6.256673477650062654e-03
-3.228502105526140920e-01 1.006664018327675825e+00 -8.571575564162825511e-03
-3.225712305302931293e-01 1.004596063348284218e+00 -1.070892498061112343e-02
-3.203168911297580301e-01 1.020683489853558834e+00 4.824724152431853451e-03
-3.190230472905102310e-01 1.013936250027475561e+00 -2.234627853258508868e-03
-3.188506504653196849e-01 1.023352148921992111e+00 7.140004940920920314e-03
-3.185616523043730552e-01 1.021013526048156539e+00 4.732376245735448426e-03
-3.178820843113007166e-01 1.015714277455687320e+00 -7.282891265687277405e-04
-3.157751607619738721e-01 1.008467410045950086e+00 -8.467937180684049353e-03
-3.155237468663606437e-01 1.001844891160953432e+00 -1.514847224685864600e-02
-3.148044321325320638e-01 1.012693263838881252e+00 -4.465149520670210793e-03
-3.146698204712855551e-01 1.025753133220585367e+00 8.563987943234723302e-03
-3.138985821537226828e-01 1.019505206019553745e+00 2.140937441302039491e-03
-3.125880559024177829e-01 1.005200709820611937e+00 -1.245738778711988001e-02
-3.119752653845838664e-01 1.019525660347275764e+00 1.731809258511819976e-03
-3.081326752812570957e-01 1.022473916373862979e+00 3.853173797288367806e-03
-3.053774881792349349e-01 1.010348447253404780e+00 -8.838574362011330718e-03
-3.042220143164539037e-01 1.020954952789005832e+00 1.537251059455279137e-03
-3.039022872616070625e-01 1.020062898516469030e+00 5.820871844599989371e-04
-3.025295101400626852e-01 1.008318488782801392e+00 -1.142970297830623108e-02
-3.019023672402598724e-01 1.023446265207108574e+00 3.577873603482832794e-03
-3.004575490708548680e-01 1.025748446089134180e+00 5.607845263682344379e-03
-2.990663113409435248e-01 1.031226954434858678e+00 1.083051243175277116e-02
-2.986362178640256104e-01 1.031012296513342585e+00 1.053802052034902986e-02
-2.981465478770516375e-01 1.006785469657360155e+00 -1.377669367957091127e-02
-2.979843315975100326e-01 1.011212856452282871e+00 -9.378250399151228864e-03
-2.975194398347625890e-01 1.025823933654046449e+00 5.150352672086597715e-03
-2.962335408723109076e-01 1.026035881976672615e+00 5.137859509122088067e-03
-2.959643653711011568e-01 1.026094792621370377e+00 5.150476863060479173e-03
-2.951187258492874443e-01 1.059615503848722717e+00 3.852731490654721230e-02
-2.943127378044448905e-01 1.026932004858792435e+00 5.708905106931670345e-03
-2.941587899632317482e-01 1.032604277595251085e+00 1.135565640180598995e-02
-2.930074215615732225e-01 1.030976984503847893e+00 9.540017634932023219e-03
-2.914894856426641923e-01 1.028192325449412303e+00 6.513912513057979956e-03
-2.893378109943334220e-01 1.018854435483867338e+00 -3.152692446403456208e-03
-2.879551600917733545e-01 1.029799573943051882e+00 7.589692204932674442e-03
-2.873556236289038779e-01 1.014567466013567509e+00 -7.728252145375718099e-03
-2.864886336893280872e-01 1.020049420638742710e+00 -2.368186067400088971e-03
-2.847981279827624945e-01 1.017793970926096803e+00 -4.853635478291034623e-03
-2.843248476022828264e-01 1.023528912566202376e+00 8.187413938632255627e-04
-2.839618174904003922e-01 1.045904202910932446e+00 2.314658566673508805e-02
-2.832601999092243528e-01 1.004175319864214044e+00 -1.867265192591748002e-02
-2.807860126419556845e-01 1.030014979500640804e+00 6.862601903745134575e-03
-2.793880472887887434e-01 1.007187337616182177e+00 -1.612715871189651651e-02
-2.753843881561480744e-01 1.019019500400195177e+00 -4.719318657894334620e-03
-2.746830700487649102e-01 1.034696497964882944e+00 1.088950596967366152e-02
-2.733435977730119815e-01 1.024574855398339146e+00 6.428001909546276647e-04
-2.728204429764851113e-01 1.013201613726411487e+00 -1.077744777929306140e-02
-2.727303727368485253e-01 1.016834012851145719e+00 -7.153037092599682373e-03
-2.719202280510675251e-01 1.030853497668557273e+00 6.795977489346758348e-03
-2.715452586687012726e-01 1.016785626816402166e+00 -7.303666317171366752e-03
-2.680529038840245848e-01 1.026524024896768417e+00 2.164585895819748796e-03
-2.662879180895669773e-01 1.024933870218589504e+00 4.557183990381378494e-04
-2.653579181445464563e-01 1.018019859699094587e+00 -6.516003476058171429e-03
-2.639495366535360432e-01 1.046056319040141291e+00 2.143944089325325666e-02
-2.631294410255179406e-01 1.030999692542456048e+00 6.339190223180112167e-03
-2.625665316251937220e-01 1.004437504299664941e+00 -2.025142586657607130e-02
-2.624566750761223588e-01 1.026558877220905552e+00 1.864543147694276487e-03
-2.624558691256725362e-01 1.018076508896808452e+00 -6.617864647683879831e-03
-2.612037886184607194e-01 1.033276966184082601e+00 8.524333347962239141e-03
-2.608198957840743848e-01 1.016844061201769955e+00 -7.925207384327006069e-03
-2.604898300904618935e-01 1.023635746504037991e+00 -1.147364414668990227e-03
-2.601258872440552761e-01 1.029847752530053118e+00 5.049872789804571958e-03
-2.593072881674950425e-01 1.033486754668518248e+00 8.657551941701214712e-03
-2.587985424004585200e-01 1.012844381739570032e+00 -1.200296407055776240e-02
-2.581061717411610168e-01 1.021525393380001701e+00 -3.345012358409484021e-03
-2.565177034237007270e-01 1.020166740690596319e+00 -4.749453111609561705e-03
-2.533211354783769798e-01 1.018444938603697114e+00 -6.533292325737119141e-03
-2.530212009280001784e-01 1.042636527297968074e+00 1.765454240281097084e-02
-2.528967659898535558e-01 1.029033255268660518e+00 4.049817109609555633e-03
-2.527689255968229576e-01 1.012376028032856645e+00 -1.260883954335045160e-02
-2.512857274123700968e-01 1.034175356462835760e+00 9.178619470547761186e-03
-2.504538001504938993e-01 1.046221155472667252e+00 2.122156197012633333e-02
-2.490333386597020082e-01 1.035322808129118810e+00 1.032465260551146922e-02
-2.477589798266384147e-01 1.009796387626583636e+00 -1.519369965954013406e-02
-2.456084191581530130e-01 1.020119599928878129e+00 -4.842340728662513673e-03
-2.453293779539488240e-01 1.037626063339680327e+00 1.266911149186622683e-02
-2.434699375557521916e-01 1.017839181192700337e+00 -7.076694656187807776e-03
-2.434372162986362387e-01 1.029353225427762197e+00 4.438194281462284375e-03
-2.432234322794920578e-01 1.032655749161011993e+00 7.746340534293368225e-03
-2.423171114887863187e-01 1.015614271574413641e+00 -9.269304715780829484e-03
-2.418665672988724591e-01 1.024274279824381351e+00 -5.952535606180008217e-04
-2.413791651119612247e-01 9.924407705950614167e-01 -3.241267340069072661e-02
-2.407032411342262535e-01 1.014585712100185333e+00 -1.024387641334289882e-02
-2.401867912549657813e-01 1.022284472513573572e+00 -2.525681513931603110e-03
-2.398422090379488392e-01 1.012318774002703980e+00 -1.247783181964849490e-02
-2.397131424339969952e-01 1.041115524548127169e+00 1.632411303931635346e-02
-2.382943162640940304e-01 1.010428600948309441e+00 -1.430141377960632634e-02
-2.368874300891571361e-01 1.020260927415774121e+00 -4.400444866969837818e-03
-2.349535716749959757e-01 1.025861849738680665e+00 1.307405772860913487e-03
-2.302503884830103820e-01 1.038646754430433194e+00 1.441273289066115522e-02
-2.301792798717856581e-01 1.009869902872951419e+00 -1.435862151179439355e-02
-2.280502738713690025e-01 1.035686635514899923e+00 1.163163752154959540e-02
-2.273759992664662333e-01 1.024098775238531989e+00 1.023306101958704938e-04
-2.269291900271875884e-01 1.014141608301892372e+00 -9.815086510479510001e-03
-2.258393334401941344e-01 1.028477606576380099e+00 4.621034742632707491e-03
-2.251939644518639039e-01 1.025785769391986069e+00 1.990596955734700441e-03
-2.231856922086942197e-01 1.017591946094249966e+00 -6.002168771587946747e-03
-2.231722027649484241e-01 1.024290734271823933e+00 6.980208499001891139e-04
-2.230955126221910723e-01 1.019731597087059738e+00 -3.853135968617602079e-03
-2.207239115455895684e-01 1.024462342845091190e+00 1.135173452512480349e-03
-2.199626704495105667e-01 1.029861399182313564e+00 6.621306745210466665e-03
-2.193167844840256953e-01 1.039024710898410087e+00 1.586016816145352157e-02
-2.184788015850700482e-01 1.010686094824671422e+00 -1.237815498826849020e-02
-2.178129253067998539e-01 1.044313064862305795e+00 2.133033374656266579e-02
-2.151270980380771691e-01 1.003116770409915537e+00 -1.952087799522501943e-02
-2.140932107608398693e-01 1.020980064982709878e+00 -1.517850950355833367e-03
-2.128620419154244603e-01 1.028209740806073080e+00 5.883172064845765790e-03
-2.077817695381022345e-01 1.024373394971281215e+00 2.809918677350326660e-03
-2.071779632990352615e-01 1.015239879280542157e+00 -6.226995198205937700e-03
-2.045552225225797383e-01 1.018951774723518611e+00 -2.081222503572752267e-03
-2.034644187123447745e-01 1.015915783006540618e+00 -4.930009346588328303e-03
-2.027621922913828145e-01 1.014829553356775937e+00 -5.893647569442115111e-03
-2.024515486811794274e-01 1.029164475781846333e+00 8.496020970210247172e-03
-2.012744264112269477e-01 1.024028309297401629e+00 3.570154859650473498e-03
-2.000808884930153075e-01 1.013311255177679060e+00 -6.929095952606541958e-03
-1.987347392399996249e-01 1.028985236248725510e+00 8.995998754332507757e-03
-1.968716440546713908e-01 1.022705265751759018e+00 3.072995208766093195e-03
-1.967248524324044512e-01 1.027732306714560506e+00 8.128621188389601598e-03
-1.960535987592761931e-01 1.025768410953547871e+00 6.296288419236122091e-03
-1.953208609019592146e-01 1.011036977450355812e+00 -8.289950109220723534e-03
-1.952489046138666806e-01 1.013710770168253728e+00 -5.601810401969695846e-03
-1.946893233032687132e-01 1.026673406645925768e+00 7.472936051232618310e-03
-1.944756893419764543e-01 1.025261121778178852e+00 6.103702654334648876e-03
-1.943957845097851189e-01 1.018932265284113292e+00 -2.090159396414813264e-04
-1.937463792133883311e-01 1.020182684203877699e+00 1.173273833087819934e-03
-1.927100350737134260e-01 1.031572996638377315e+00 1.277664895788424917e-02
-1.920700584088090856e-01 1.012747466105433203e+00 -5.915713888358299644e-03
-1.886923008439963523e-01 1.023411511918160377e+00 5.470973811700379288e-03
-1.881838669147404275e-01 1.015807005405216401e+00 -2.021926524338940601e-03
-1.856498868162516080e-01 1.015085125304888924e+00 -2.176812032272202897e-03
-1.845931042519872722e-01 1.028008038747277864e+00 1.098776851987190092e-02
-1.838438950232494928e-01 1.025101282242147027e+00 8.254163489880297910e-03
-1.832383229324733298e-01 1.024841167918994822e+00 8.135096360006385460e-03
-1.830534122088807170e-01 1.029717597853818445e+00 1.305478807154329159e-02
-1.766284378844792391e-01 1.015315448278653720e+00 2.100384163275904957e-04
-1.756662468846243996e-01 1.021682977462488706e+00 6.819529712949638951e-03
-1.754141700997297049e-01 1.011697029791386537e+00 -3.102667565934560424e-03
-1.753240731099400262e-01 1.018018539233653375e+00 3.241663524884421180e-03
-1.748959845683010217e-01 1.013366751636943563e+00 -1.301430543676845852e-03
-1.748099357753051253e-01 1.015616242331707442e+00 9.699596499271818982e-04
-1.730683836619208993e-01 1.020150980992156953e+00 5.951570254369136642e-03
-1.729668384367613054e-01 1.005990936091943233e+00 -8.182206832334724608e-03
-1.718072463906884506e-01 1.034795425366900723e+00 2.092387275685460291e-02
-1.697849351285024566e-01 1.003278400511040447e+00 -1.006017381499701990e-02
-1.686529928969492387e-01 1.000894583501869661e+00 -1.214188612787732262e-02
-1.669980869418020708e-01 1.024171169549999316e+00 1.158110873500067806e-02
-1.657616813039392012e-01 1.020169604655146722e+00 7.916626939629358220e-03
-1.654887112580678554e-01 1.018419354198224713e+00 6.241198170521551625e-03
-1.647919526291272696e-01 1.018269980437425115e+00 6.283455092642799104e-03
-1.631042082288931550e-01 1.011396094721292771e+00 -1.224677284691462432e-04
-1.629968235687137001e-01 1.002516066515439563e+00 -8.972543714858316130e-03
-1.617324940055016036e-01 1.011892444815893244e+00 7.580455819372634027e-04
-1.605498074571939382e-01 1.004028898031017025e+00 -6.771617115121117240e-03
-1.587521723738436474e-01 1.020039678302115282e+00 9.751197334177511694e-03
-1.540650074530370839e-01 1.007458801691393235e+00 -1.470573815021386510e-03
-1.539002734622144652e-01 1.000626045470131897e+00 -8.254971967925114895e-03
-1.526566737411573227e-01 1.005300883775636533e+00 -3.213858416529934668e-03
-1.524284757610179231e-01 1.012576617538041068e+00 4.129314542756242976e-03
-1.520585884178333735e-01 1.002700597601118515e+00 -5.637245528039747273e-03
-1.504936279131812160e-01 9.996505590622488668e-01 -8.222203955664314154e-03
-1.502967702541504469e-01 1.010250913017826102e+00 2.436872114919122912e-03
-1.483773127603655873e-01 1.009688686377946620e+00 2.449665711087227905e-03
-1.476250533903455953e-01 1.001943064021531882e+00 -5.069431753711297478e-03
-1.467485914979358430e-01 1.002037398235485988e+00 -4.710383056183227619e-03
-1.465786206972818917e-01 1.009016849262557747e+00 2.320499373576363159e-03
-1.450036941680626912e-01 9.917375278535369709e-01 -1.448084341497324172e-02
-1.446154313142605785e-01 9.920255171263639982e-01 -1.407463774376555184e-02
-1.445069895586426068e-01 9.988826687715183228e-01 -7.184442212524360175e-03
-1.422017346745582111e-01 1.003227625276738699e+00 -2.134471517118472373e-03
-1.407666306002343104e-01 1.008029965573406850e+00 3.109075655980046097e-03
-1.398635925284809067e-01 1.019395993557763225e+00 1.475356216949551963e-02
-1.381469067948613016e-01 1.012688056066329167e+00 8.576596232020193555e-03
-1.377645583477116187e-01 1.002393544754265342e+00 -1.599385299634271214e-03
-1.335384651286021240e-01 1.002487131772312523e+00 -1.901620790268883181e-04
-1.324655777084685626e-01 9.923166478782701194e-01 -1.002529364637808930e-02
-1.322406491227103853e-01 1.002086448240602667e+00 -1.851313599238993055e-04
-1.320592486979155211e-01 9.993282344743481538e-01 -2.886586389201383374e-03
-1.316904694931516628e-01 1.005326583245504279e+00 3.227185603380894763e-03
-1.289612370153973009e-01 9.929716360006914933e-01 -8.272309435523230586e-03
-1.278329761624866778e-01 1.006083282868958984e+00 5.193465142411722579e-03
-1.267482083706599205e-01 1.015876560811338258e+00 1.532738913002577689e-02
-1.241117148542306703e-01 9.986333413018662064e-01 -1.087601484568575909e-03
-1.202142198207701851e-01 1.002514526181451204e+00 4.017117220989414872e-03
-1.198043812141429409e-01 1.005270347547803755e+00 6.901439917111125422e-03
-1.195994510295903535e-01 9.942924648472597493e-01 -4.012204718858362711e-03
-1.195799924924376700e-01 1.000539495427329673e+00 2.240924818104167784e-03
-1.193767065234199176e-01 9.983607841412874828e-01 1.259240078179485955e-04
-1.180603603471040985e-01 9.987993711465624758e-01 9.767609854883171645e-04
-1.161670480669559913e-01 9.895006431392070478e-01 -7.730097838554664952e-03
-1.154886723551874494e-01 9.972641394143878513e-01 2.451017425894271343e-04
-1.114418987296542651e-01 1.000741156898801387e+00 4.979982912454497361e-03
-1.090940040944853306e-01 1.009547627373406531e+00 1.451143607795041778e-02
